REFUSE_AREA,NEW_ROUTE_ID,Residual_Week,Residual_Day,Recylcing_Week,Recycling_Day,Glass_Week,Glass_Day,Column1,Column2,Postcode,FULL_ADDRESS,NOTE,Column3
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"CARRY FARM PLOT 2, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"CARRY FARM PLOT 4, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"CNOCAN A CHORRA, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"CORRA, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"1 CORRA MILL, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"2 CORRA MILL, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"GLENAHUIL, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"HIGH CRAIG ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"KILDAVAIG FARM, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"POINT FARM, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"SMITHY COTTAGE EAST, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"SMITHY COTTAGE WEST, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"THE GROOMS FLAT, THE SQUARE, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"THE SCHOOLHOUSE, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"WHINBANK BLINDMANS BAY, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"WOODEND COTTAGE, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"ALLT BEAG, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"ARDVAAR, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"LOWER, ASHBURN, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"UPPER, ASHBURN, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"BUDLEIGH, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"CAOLILA, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"CEOL MARA, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"COPESWOOD, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"COSY COTTAGE ARDESS, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"1 DALSHIAN VILLA, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"2 DALSHIAN VILLA, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"DUMBIE DYKES, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"DUNSYRE VILLA, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"UPPER FLAT, ELMBANK, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"1 FERGUSLIE, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"2 FERGUSLIE, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"GLEN SHEE, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"HILLSIDE, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"HOLLYBANK, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"IDLE ROCKS, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"INVERAE COTTAGE, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"KYLEVIEW LODGE, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"LA MADRUGADA, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"LAUREL BANK, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"LAUREL BANK REAR, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"NODDFA, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"OLD MANSE AUCHENLOCHAN, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"THE OLD SCHOOL HOUSE, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"ROBINS ROOST, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"1 ROYAL COURT, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"2 ROYAL COURT, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"3 ROYAL COURT, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"4 ROYAL COURT, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"5 ROYAL COURT, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"SEALLADH A BHAIGH, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"THE HOLLIES, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"THE ROYAL AN LOCHAN, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"THE SHADY TREE, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"1 TIGHNAFAOLINN, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"2 TIGHNAFAOLINN, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"UPPER FLAT, TIGHNASITH, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"LOWER ALGRADE, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2BE,"TORSA, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2BE,"CNOC NA CRUIME, KAMES, TIGHNABRUAICH PA21 2BE",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2BW,"OLD INN, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2BW,"MO NEAMH GORM, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2BW,"CROFT LANDS, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2BW,"1 FERGUSHOLM, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2BW,"2 FERGUSHOLM, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2BW,"MILL CROFT, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2BW,"MILLCROFT COTTAGE, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2BW,"SMITHY HOUSE, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2BW,"THE OLD POST OFFICE COTTAGE, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2BW,"CONNAS COTTAGE, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2BW,"CROSSROADS COTTAGE, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2BW,"KIRKOKERRY, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2BW,"1 SHAWHOLM, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2BW,"2 SHAWHOLM, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2BW,"THE OLD SCHOOLHOUSE, MILLHOUSE, TIGHNABRUAICH PA21 2BW",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"CORRA FARM OTTER FERRY, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"EVANACHAN FARM, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"FYNE VIEW COTTAGE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"KILLAIL, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"THE OYSTERCATCHER HOUSE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"1 OTTER FERRY SEAFISH, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"2 OTTER FERRY SEAFISH, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"3 OTTER FERRY SEAFISH, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"PIER HOUSE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"POST OFFICE HOUSE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"SHEPHERDS COTTAGE, EVANACHAN FARM, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"1 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"2 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"3 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"4 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"5 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"6 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"7 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"8 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"9 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"10 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"12 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"AUCHNAHA, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"22 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"23 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"24 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"25 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"27 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"28 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"30 BALLIMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"BALLIMORE HOUSE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"BALILONGART COTTAGE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"GARDEN COTTAGE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"MID LODGE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"NORTH LODGE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"2 THE SQUARE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"SOUTH LODGE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"THE OLD SCHOOLHOUSE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"WOOD COTTAGE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2DH,"THE BUNGALOW, LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"LARGIEMORE, LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"1 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"2 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"3 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"4 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"5 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"6 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"7 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"8 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"9 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"10 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"11 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"12 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"14 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"15 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"16 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"17 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"18 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"19 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"20 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"21 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"22 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"23 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"24 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"25 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"26 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"27 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"28 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"29 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"30 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"31 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"32 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"33 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"34 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"35 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"36 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"37 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"38 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"39 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"40 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"41 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"42 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"43 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2DH,"44 LARGIEMORE, OTTER FERRY, TIGHNABRUAICH PA21 2DH",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2ER,"AN FUARAN, KILFINAN, TIGHNABRUAICH PA21 2ER",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2ER,"AUCHNAFRUIN, KILFINAN, TIGHNABRUAICH PA21 2ER",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2ER,"AUCHNASKEOCH, KILFINAN, TIGHNABRUAICH PA21 2ER",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2ER,"AUCHNASKEOCH FARM HOUSE, KILFINAN, TIGHNABRUAICH PA21 2ER",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2ER,"CELA COTTAGE, KILFINAN, TIGHNABRUAICH PA21 2ER",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2ER,"CRISPIE COTTAGE, KILFINAN, TIGHNABRUAICH PA21 2ER",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2ER,"DRUM COTTAGE, KILFINAN, TIGHNABRUAICH PA21 2ER",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2ER,"DRUM FARM, KILFINAN, TIGHNABRUAICH PA21 2ER",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2ER,"INVERYNE, KILFINAN, TIGHNABRUAICH PA21 2ER",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2ER,"MILLBURN COTTAGE, KILFINAN, TIGHNABRUAICH PA21 2ER",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2ER,"SHORE COTTAGE, KILFINAN, TIGHNABRUAICH PA21 2ER",,6.00 am
